id,final_status,store_address_id,customer_id,courier_id,vertical,is_food,transport,number_of_assignments,total_real_distance,activation_time_local,last_courier_assigned_time,courier_started_order_local,courier_enters_pickup_time_local,pickup_time_local,courier_enters_delivery_point_time_local,termination_time,Count,Total Time,...20,...21,...22,...23,...24,...25
52405083,DeliveredStatus,18300,17119414,2044461,WALL - Partner,TRUE,BICYCLE,1,7.131,2019-07-08T22:29:41Z,2019-07-08T22:30:28Z,2019-07-08T22:30:51Z,2019-07-08T22:50:36Z,2019-07-08T22:59:52Z,2019-07-08T23:06:05Z,2019-07-08T23:10:02Z,NA,40,NA,NA,NA,NA,NA,NA
52788873,DeliveredStatus,85260,5389187,14117081,WALL - Partner,TRUE,BICYCLE,1,4.923,2019-07-11T14:53:56Z,2019-07-11T14:54:05Z,2019-07-11T14:54:09Z,2019-07-11T15:12:06Z,2019-07-11T15:12:06Z,2019-07-11T15:14:07Z,2019-07-11T15:23:21Z,NA,29,NA,NA,NA,NA,NA,NA
52830512,DeliveredStatus,18300,19016572,17723174,WALL - Partner,TRUE,BICYCLE,1,4.201,2019-07-11T19:42:02Z,2019-07-11T19:43:05Z,2019-07-11T19:43:45Z,2019-07-11T19:42:15Z,2019-07-11T19:56:34Z,2019-07-11T20:08:08Z,2019-07-11T20:11:20Z,NA,29,NA,NA,NA,NA,NA,NA
53132015,DeliveredStatus,15908,1279460,14917583,WALL - Partner,TRUE,BICYCLE,1,4.982,2019-07-13T12:43:49Z,2019-07-13T12:44:12Z,2019-07-13T12:46:06Z,2019-07-13T12:51:33Z,2019-07-13T13:04:39Z,2019-07-13T13:12:42Z,2019-07-13T13:14:51Z,NA,31,NA,NA,NA,NA,NA,NA
53227492,DeliveredStatus,15910,20330493,18633956,WALL - Partner,TRUE,BICYCLE,2,4.323,2019-07-13T21:29:15Z,2019-07-13T22:13:46Z,2019-07-13T22:13:46Z,2019-07-13T22:25:28Z,2019-07-13T22:43:19Z,2019-07-13T22:48:17Z,2019-07-13T22:49:54Z,NA,20,NA,NA,NA,NA,NA,NA
52665634,DeliveredStatus,18300,3629049,16974425,WALL - Partner,TRUE,BICYCLE,1,6.116,2019-07-10T19:06:14Z,2019-07-10T19:07:00Z,2019-07-10T19:13:10Z,2019-07-10T19:11:07Z,2019-07-10T19:25:25Z,2019-07-10T19:41:47Z,2019-07-10T19:45:12Z,NA,38,NA,NA,NA,NA,NA,NA
53036961,DeliveredStatus,18300,4297144,15058366,WALL - Partner,TRUE,BICYCLE,1,4.512,2019-07-12T21:34:27Z,2019-07-12T21:35:06Z,2019-07-12T21:35:50Z,2019-07-12T21:39:53Z,2019-07-12T21:55:44Z,2019-07-12T22:01:25Z,2019-07-12T22:05:23Z,NA,30,NA,NA,NA,NA,NA,NA
53461017,DeliveredStatus,69246,2771653,16974422,WALL - Partner,TRUE,BICYCLE,1,2.888,2019-07-14T22:34:48Z,2019-07-14T22:35:12Z,2019-07-14T22:42:53Z,2019-07-14T22:46:21Z,2019-07-14T22:53:48Z,2019-07-14T23:05:20Z,2019-07-14T23:11:59Z,NA,37,NA,NA,NA,NA,NA,NA
53387615,DeliveredStatus,18300,13041888,18633852,WALL - Partner,TRUE,BICYCLE,1,2.897,2019-07-14T18:56:04Z,2019-07-14T19:00:31Z,2019-07-14T19:00:48Z,2019-07-14T18:57:56Z,2019-07-14T19:09:26Z,2019-07-14T19:19:47Z,2019-07-14T19:24:46Z,NA,28,NA,NA,NA,NA,NA,NA
53332771,DeliveredStatus,18300,5760165,11951777,WALL - Partner,TRUE,BICYCLE,1,5.378,2019-07-14T13:34:40Z,2019-07-14T13:35:07Z,2019-07-14T13:35:22Z,2019-07-14T13:44:30Z,2019-07-14T13:57:58Z,2019-07-14T14:01:30Z,2019-07-14T14:02:35Z,NA,27,NA,NA,NA,NA,NA,NA
52672725,DeliveredStatus,18300,9145797,14924108,WALL - Partner,TRUE,BICYCLE,1,5.271,2019-07-10T19:42:05Z,2019-07-10T19:46:40Z,2019-07-10T19:46:57Z,2019-07-10T19:54:59Z,2019-07-10T20:09:42Z,2019-07-10T20:13:36Z,2019-07-10T20:15:55Z,NA,33,NA,NA,NA,NA,NA,NA
53369122,DeliveredStatus,90971,20598801,14917583,WALL - Partner,TRUE,BICYCLE,1,4.491,2019-07-14T17:01:53Z,2019-07-14T17:02:34Z,2019-07-14T17:02:46Z,2019-07-14T17:10:15Z,2019-07-14T17:23:17Z,2019-07-14T17:30:36Z,2019-07-14T17:40:32Z,NA,38,NA,NA,NA,NA,NA,NA
53153597,DeliveredStatus,88691,12617693,18225430,WALL - Partner,TRUE,BICYCLE,1,2.795,2019-07-13T15:04:51Z,2019-07-13T15:09:38Z,2019-07-13T15:09:56Z,2019-07-13T15:10:15Z,2019-07-13T15:21:30Z,2019-07-13T15:27:44Z,2019-07-13T15:30:43Z,NA,25,NA,NA,NA,NA,NA,NA
53222976,DeliveredStatus,17550,13208672,14631671,WALL - Partner,TRUE,MOTORBIKE,1,3.055,2019-07-13T21:15:02Z,2019-07-13T21:48:19Z,2019-07-13T21:48:53Z,2019-07-13T21:53:00Z,2019-07-13T21:57:32Z,2019-07-13T22:00:45Z,2019-07-13T22:03:40Z,NA,48,NA,NA,NA,NA,NA,NA
52555184,DeliveredStatus,15927,6440479,13762181,WALL - Partner,TRUE,CAR,2,7.105,2019-07-09T22:21:59Z,2019-07-09T22:31:26Z,2019-07-09T22:31:26Z,2019-07-09T22:22:09Z,2019-07-09T22:56:59Z,2019-07-09T23:06:28Z,2019-07-09T23:10:21Z,NA,48,NA,NA,NA,NA,NA,NA
52693913,DeliveredStatus,85260,16504423,14917583,WALL - Partner,TRUE,BICYCLE,1,5.466,2019-07-10T21:09:01Z,2019-07-10T21:33:30Z,2019-07-10T21:40:15Z,2019-07-10T21:09:22Z,2019-07-10T21:53:55Z,2019-07-10T21:57:48Z,2019-07-10T21:59:13Z,NA,50,NA,NA,NA,NA,NA,NA
52975011,DeliveredStatus,31798,20113583,18633852,WALL - Partner,TRUE,BICYCLE,1,3.72,2019-07-12T17:08:20Z,2019-07-12T17:08:41Z,2019-07-12T17:08:59Z,2019-07-12T17:08:21Z,2019-07-12T17:23:59Z,2019-07-12T17:34:35Z,2019-07-12T17:44:42Z,NA,36,NA,NA,NA,NA,NA,NA
52535237,DeliveredStatus,88585,20375850,18608874,WALL - Partner,TRUE,MOTORBIKE,1,10.081,2019-07-09T20:57:39Z,2019-07-09T20:57:49Z,2019-07-09T20:58:40Z,2019-07-09T21:09:48Z,2019-07-09T21:26:25Z,2019-07-09T21:36:05Z,2019-07-09T21:38:36Z,NA,40,NA,NA,NA,NA,NA,NA
52829244,DeliveredStatus,51356,12929129,14631671,WALL - Partner,TRUE,MOTORBIKE,1,10.993,2019-07-11T19:36:19Z,2019-07-11T19:36:59Z,2019-07-11T19:37:12Z,2019-07-11T19:36:30Z,2019-07-11T19:41:35Z,2019-07-11T19:53:38Z,2019-07-11T19:55:34Z,NA,19,NA,NA,NA,NA,NA,NA
52670164,DeliveredStatus,18300,18960773,8729010,WALL - Partner,TRUE,BICYCLE,1,7.421,2019-07-10T19:29:41Z,2019-07-10T19:30:23Z,2019-07-10T19:30:48Z,2019-07-10T19:46:11Z,2019-07-10T19:55:05Z,2019-07-10T20:05:51Z,2019-07-10T20:16:37Z,NA,46,NA,NA,NA,NA,NA,NA
52548055,DeliveredStatus,18300,17999626,13822458,WALL - Partner,TRUE,BICYCLE,1,6.307,2019-07-09T21:50:01Z,2019-07-09T21:50:45Z,2019-07-09T21:51:06Z,2019-07-09T21:56:10Z,2019-07-09T22:34:59Z,2019-07-09T22:42:10Z,2019-07-09T23:52:36Z,NA,2,NA,NA,NA,NA,NA,NA
52380200,DeliveredStatus,50623,17393708,17787326,WALL - Partner,TRUE,BICYCLE,1,2.799,2019-07-08T20:43:09Z,2019-07-08T20:52:46Z,2019-07-08T20:53:29Z,2019-07-08T20:45:39Z,2019-07-08T20:57:04Z,2019-07-08T21:03:02Z,2019-07-08T21:09:04Z,NA,25,NA,NA,NA,NA,NA,NA
52346491,DeliveredStatus,18300,16727643,15058366,WALL - Partner,TRUE,BICYCLE,1,5.258,2019-07-08T18:59:01Z,2019-07-08T19:00:53Z,2019-07-08T19:01:06Z,2019-07-08T18:59:10Z,2019-07-08T19:07:33Z,2019-07-08T19:19:02Z,2019-07-08T19:23:09Z,NA,24,NA,NA,NA,NA,NA,NA
52376611,DeliveredStatus,15727,17041895,19711951,WALL - Partner,TRUE,MOTORBIKE,1,8.039,2019-07-08T20:28:47Z,2019-07-08T20:29:24Z,2019-07-08T20:29:31Z,2019-07-08T20:34:17Z,2019-07-08T20:44:32Z,2019-07-08T20:51:11Z,2019-07-08T20:52:29Z,NA,23,NA,NA,NA,NA,NA,NA
53028624,DeliveredStatus,18300,2223690,19090355,WALL - Partner,TRUE,BICYCLE,1,5.611,2019-07-12T21:09:35Z,2019-07-12T21:11:44Z,2019-07-12T21:11:56Z,2019-07-12T21:20:13Z,2019-07-12T21:34:42Z,2019-07-12T21:48:44Z,2019-07-12T21:50:04Z,NA,40,NA,NA,NA,NA,NA,NA
53037682,DeliveredStatus,23517,20231848,15662901,WALL - Partner,TRUE,CAR,1,3.529,2019-07-12T21:36:50Z,2019-07-12T21:37:09Z,2019-07-12T21:37:26Z,2019-07-12T21:40:10Z,2019-07-12T21:49:59Z,2019-07-12T21:56:07Z,2019-07-12T22:22:17Z,NA,45,NA,NA,NA,NA,NA,NA
52532141,DeliveredStatus,18300,15999773,8728852,WALL - Partner,TRUE,MOTORBIKE,1,4.229,2019-07-09T20:45:44Z,2019-07-09T20:46:38Z,2019-07-09T20:47:21Z,2019-07-09T20:54:21Z,2019-07-09T21:26:50Z,2019-07-09T21:32:56Z,2019-07-09T21:37:02Z,NA,51,NA,NA,NA,NA,NA,NA
52673177,DeliveredStatus,15727,3106012,13529777,WALL - Partner,TRUE,CAR,1,6.969,2019-07-10T20:00:02Z,2019-07-10T20:11:06Z,2019-07-10T20:20:33Z,2019-07-10T20:27:05Z,2019-07-10T20:32:38Z,2019-07-10T20:48:15Z,2019-07-10T20:56:45Z,NA,56,NA,NA,NA,NA,NA,NA
52669138,DeliveredStatus,18300,2683776,14917583,WALL - Partner,TRUE,BICYCLE,2,4.891,2019-07-10T19:24:40Z,2019-07-10T19:28:21Z,2019-07-10T19:28:21Z,2019-07-10T19:24:52Z,2019-07-10T19:46:27Z,2019-07-10T19:50:07Z,2019-07-10T19:50:49Z,NA,26,NA,NA,NA,NA,NA,NA
52708234,DeliveredStatus,85260,1279460,4055620,WALL - Partner,TRUE,MOTORBIKE,1,8.322,2019-07-10T22:05:10Z,2019-07-10T22:31:27Z,2019-07-10T22:31:55Z,2019-07-10T22:05:21Z,2019-07-10T22:52:38Z,2019-07-10T22:59:41Z,2019-07-10T23:02:24Z,NA,57,NA,NA,NA,NA,NA,NA
52482053,DeliveredStatus,51356,15578099,6211472,WALL - Partner,TRUE,MOTORBIKE,1,4.988,2019-07-09T15:24:46Z,2019-07-09T15:25:19Z,2019-07-09T15:25:38Z,2019-07-09T15:29:14Z,2019-07-09T15:37:17Z,2019-07-09T15:47:20Z,2019-07-09T15:53:47Z,NA,29,NA,NA,NA,NA,NA,NA
52774102,DeliveredStatus,18017,12104720,14547214,WALL - Partner,TRUE,BICYCLE,1,3.898,2019-07-11T13:04:19Z,2019-07-11T13:04:52Z,2019-07-11T13:05:02Z,2019-07-11T13:04:54Z,2019-07-11T13:16:39Z,2019-07-11T13:25:41Z,2019-07-11T13:29:59Z,NA,25,NA,NA,NA,NA,NA,NA
52824691,DeliveredStatus,16588,15379994,14917583,WALL - Partner,TRUE,BICYCLE,1,3.144,2019-07-11T19:14:42Z,2019-07-11T19:18:40Z,2019-07-11T19:20:22Z,2019-07-11T19:21:56Z,2019-07-11T19:27:21Z,2019-07-11T19:31:02Z,2019-07-11T19:35:49Z,NA,21,NA,NA,NA,NA,NA,NA
52377008,DeliveredStatus,22590,2149158,16298635,WALL - Partner,FALSE,MOTORBIKE,2,2.074,2019-07-08T20:30:23Z,2019-07-08T20:42:37Z,2019-07-08T20:42:37Z,2019-07-08T20:42:33Z,2019-07-08T21:02:25Z,2019-07-08T21:06:40Z,2019-07-08T21:09:20Z,NA,38,NA,NA,NA,NA,NA,NA
52977137,DeliveredStatus,NA,2837755,16298640,QUIERO,FALSE,BICYCLE,1,2.625,2019-07-12T17:24:07Z,2019-07-12T17:33:04Z,2019-07-12T17:33:23Z,2019-07-12T17:38:02Z,2019-07-12T17:43:37Z,2019-07-12T17:47:38Z,2019-07-12T17:51:10Z,NA,27,NA,NA,NA,NA,NA,NA
52520601,DeliveredStatus,69246,2127105,13082688,WALL - Partner,TRUE,BICYCLE,2,3.322,2019-07-09T19:57:20Z,2019-07-09T19:58:48Z,2019-07-09T20:09:12Z,2019-07-09T20:16:49Z,2019-07-09T20:21:37Z,2019-07-09T20:24:03Z,2019-07-09T20:27:30Z,NA,30,NA,NA,NA,NA,NA,NA
53205126,DeliveredStatus,18300,20548644,15058361,WALL - Partner,TRUE,BICYCLE,1,4.071,2019-07-13T20:15:15Z,2019-07-13T20:20:49Z,2019-07-13T20:29:29Z,2019-07-13T20:28:05Z,2019-07-13T20:35:29Z,2019-07-13T20:41:15Z,2019-07-13T20:49:39Z,NA,34,NA,NA,NA,NA,NA,NA
52975625,DeliveredStatus,18300,19801677,18830660,WALL - Partner,TRUE,BICYCLE,1,4.202,2019-07-12T17:12:26Z,2019-07-12T17:12:44Z,2019-07-12T17:12:58Z,2019-07-12T17:12:34Z,2019-07-12T17:19:30Z,2019-07-12T17:31:29Z,2019-07-12T17:34:28Z,NA,22,NA,NA,NA,NA,NA,NA
52371553,DeliveredStatus,16697,17922869,16974425,WALL - Partner,TRUE,BICYCLE,1,12.243,2019-07-08T20:07:42Z,2019-07-08T20:18:12Z,2019-07-08T20:28:03Z,2019-07-08T20:31:00Z,2019-07-08T20:35:06Z,2019-07-08T20:55:00Z,2019-07-08T20:59:54Z,NA,52,NA,NA,NA,NA,NA,NA
53382580,DeliveredStatus,15727,20603089,8728852,WALL - Partner,TRUE,MOTORBIKE,1,4.605,2019-07-14T18:27:33Z,2019-07-14T18:28:00Z,2019-07-14T18:28:13Z,2019-07-14T18:27:52Z,2019-07-14T18:40:46Z,2019-07-14T18:49:36Z,2019-07-14T18:50:43Z,NA,23,NA,NA,NA,NA,NA,NA
53434954,DeliveredStatus,18300,2300608,20153190,WALL - Partner,TRUE,MOTORBIKE,2,4.494,2019-07-14T21:22:19Z,2019-07-14T21:32:32Z,2019-07-14T21:32:32Z,2019-07-14T21:39:27Z,2019-07-14T21:47:51Z,2019-07-14T21:54:01Z,2019-07-14T22:06:07Z,NA,43,NA,NA,NA,NA,NA,NA
52935664,DeliveredStatus,15727,9100632,6211472,WALL - Partner,TRUE,MOTORBIKE,1,8.346,2019-07-12T12:24:16Z,2019-07-12T12:24:55Z,2019-07-12T12:26:21Z,2019-07-12T12:39:55Z,2019-07-12T12:41:55Z,2019-07-12T12:53:18Z,2019-07-12T12:58:57Z,NA,34,NA,NA,NA,NA,NA,NA
52672108,DeliveredStatus,18300,11743615,18830660,WALL - Partner,TRUE,BICYCLE,4,5.534,2019-07-10T19:38:58Z,2019-07-10T20:36:32Z,2019-07-10T20:54:57Z,2019-07-10T19:46:45Z,2019-07-10T21:11:52Z,2019-07-10T21:26:02Z,2019-07-10T21:33:42Z,NA,54,NA,NA,NA,NA,NA,NA
52848995,DeliveredStatus,88704,3304704,4055620,WALL - Partner,TRUE,MOTORBIKE,2,7.74,2019-07-11T20:54:16Z,2019-07-11T21:00:28Z,2019-07-11T21:01:51Z,2019-07-11T21:06:15Z,2019-07-11T21:19:17Z,2019-07-11T21:31:02Z,2019-07-11T21:32:45Z,NA,38,NA,NA,NA,NA,NA,NA
52992308,DeliveredStatus,18300,17691801,11951777,WALL - Partner,TRUE,BICYCLE,1,3.645,2019-07-12T18:59:01Z,2019-07-12T18:59:29Z,2019-07-12T18:59:39Z,2019-07-12T18:59:13Z,2019-07-12T19:11:44Z,2019-07-12T19:25:41Z,2019-07-12T19:28:36Z,NA,29,NA,NA,NA,NA,NA,NA
52721513,DeliveredStatus,48338,19801677,6212245,WALL - Partner,TRUE,MOTORBIKE,1,4.81,2019-07-10T23:16:47Z,2019-07-10T23:25:21Z,2019-07-10T23:25:46Z,2019-07-10T23:29:43Z,2019-07-10T23:32:08Z,2019-07-10T23:39:46Z,2019-07-10T23:47:23Z,NA,30,NA,NA,NA,NA,NA,NA
52691236,DeliveredStatus,15727,18235977,18608882,WALL - Partner,TRUE,CAR,1,8.824,2019-07-10T20:58:44Z,2019-07-10T21:19:15Z,2019-07-10T21:41:51Z,2019-07-10T21:07:35Z,2019-07-10T22:20:48Z,2019-07-10T22:28:35Z,2019-07-10T22:30:51Z,NA,32,NA,NA,NA,NA,NA,NA
52716440,DeliveredStatus,18300,12895194,18633956,WALL - Partner,TRUE,BICYCLE,1,6.311,2019-07-10T22:44:03Z,2019-07-10T23:02:59Z,2019-07-10T23:03:32Z,2019-07-10T22:44:05Z,2019-07-10T23:31:58Z,2019-07-10T23:42:42Z,2019-07-10T23:43:25Z,NA,59,NA,NA,NA,NA,NA,NA
53024272,DeliveredStatus,69246,7632649,15626049,WALL - Partner,TRUE,CAR,3,10.42,2019-07-12T20:56:16Z,2019-07-12T21:22:54Z,2019-07-12T21:23:26Z,2019-07-12T21:43:49Z,2019-07-12T21:47:59Z,2019-07-12T22:04:02Z,2019-07-12T22:07:03Z,NA,10,NA,NA,NA,NA,NA,NA
53391513,DeliveredStatus,NA,14429168,15239021,QUIERO,FALSE,MOTORBIKE,1,2.619,2019-07-14T19:14:32Z,2019-07-14T19:14:47Z,2019-07-14T19:15:06Z,2019-07-14T19:18:43Z,2019-07-14T19:20:57Z,2019-07-14T19:22:07Z,2019-07-14T19:24:03Z,NA,9,NA,NA,NA,NA,NA,NA
53434576,DeliveredStatus,18300,20616404,19711951,WALL - Partner,TRUE,MOTORBIKE,1,5.319,2019-07-14T21:21:26Z,2019-07-14T21:22:01Z,2019-07-14T21:22:08Z,2019-07-14T21:27:27Z,2019-07-14T21:35:49Z,2019-07-14T21:41:58Z,2019-07-14T21:45:22Z,NA,23,NA,NA,NA,NA,NA,NA
52502486,DeliveredStatus,23876,20355997,20153189,WALL - Partner,TRUE,MOTORBIKE,1,5.134,2019-07-09T18:18:50Z,2019-07-09T18:19:12Z,2019-07-09T18:20:42Z,2019-07-09T18:26:42Z,2019-07-09T18:31:13Z,2019-07-09T18:51:27Z,2019-07-09T19:05:31Z,NA,46,NA,NA,NA,NA,NA,NA
52722933,DeliveredStatus,18300,19224460,14924108,WALL - Partner,TRUE,BICYCLE,1,4.321,2019-07-10T23:27:53Z,2019-07-10T23:32:28Z,2019-07-10T23:48:08Z,2019-07-10T23:54:38Z,2019-07-10T23:59:53Z,2019-07-11T00:08:24Z,2019-07-11T00:14:35Z,NA,46,NA,NA,NA,NA,NA,NA
53403010,DeliveredStatus,18296,20605311,18225713,WALL - Partner,TRUE,CAR,1,8.827,2019-07-14T19:57:59Z,2019-07-14T19:58:31Z,2019-07-14T20:00:24Z,2019-07-14T20:07:03Z,2019-07-14T20:14:16Z,2019-07-14T20:21:38Z,2019-07-14T20:23:02Z,NA,25,NA,NA,NA,NA,NA,NA
52505183,DeliveredStatus,18300,11683931,18830660,WALL - Partner,TRUE,BICYCLE,1,2.671,2019-07-09T18:37:03Z,2019-07-09T18:37:30Z,2019-07-09T18:37:36Z,2019-07-09T18:37:16Z,2019-07-09T18:48:08Z,2019-07-09T18:53:46Z,2019-07-09T18:56:50Z,NA,19,NA,NA,NA,NA,NA,NA
53009759,DeliveredStatus,71274,204232,18225430,WALL - Partner,TRUE,BICYCLE,2,4.026,2019-07-12T20:07:24Z,2019-07-12T20:10:42Z,2019-07-12T20:17:12Z,2019-07-12T20:20:49Z,2019-07-12T20:32:05Z,2019-07-12T20:44:07Z,2019-07-12T20:47:33Z,NA,40,NA,NA,NA,NA,NA,NA
53416507,DeliveredStatus,18300,20612713,13727693,WALL - Partner,TRUE,MOTORBIKE,1,4.431,2019-07-14T20:37:04Z,2019-07-14T20:37:09Z,2019-07-14T20:37:19Z,2019-07-14T20:37:10Z,2019-07-14T20:41:52Z,2019-07-14T20:52:22Z,2019-07-14T21:03:47Z,NA,26,NA,NA,NA,NA,NA,NA
53461800,DeliveredStatus,48338,13866743,13762181,WALL - Partner,TRUE,CAR,2,7.065,2019-07-14T22:40:42Z,2019-07-14T23:09:48Z,2019-07-14T23:16:27Z,2019-07-14T23:25:56Z,2019-07-14T23:28:27Z,2019-07-14T23:34:11Z,2019-07-14T23:35:57Z,NA,55,NA,NA,NA,NA,NA,NA
53390548,DeliveredStatus,18300,15587361,14924108,WALL - Partner,TRUE,BICYCLE,1,5.737,2019-07-14T19:10:22Z,2019-07-14T19:10:42Z,2019-07-14T19:13:05Z,2019-07-14T19:10:36Z,2019-07-14T19:23:53Z,2019-07-14T19:33:52Z,2019-07-14T19:38:58Z,NA,28,NA,NA,NA,NA,NA,NA
52618908,DeliveredStatus,18300,19123800,16974425,WALL - Partner,TRUE,BICYCLE,1,2.985,2019-07-10T13:07:16Z,2019-07-10T13:07:59Z,2019-07-10T13:08:10Z,2019-07-10T13:07:28Z,2019-07-10T13:16:08Z,2019-07-10T13:27:43Z,2019-07-10T13:31:59Z,NA,24,NA,NA,NA,NA,NA,NA
53212259,DeliveredStatus,18300,2121872,2146758,WALL - Partner,TRUE,MOTORBIKE,1,4.421,2019-07-13T20:40:11Z,2019-07-13T20:51:43Z,2019-07-13T20:53:44Z,2019-07-13T20:40:59Z,2019-07-13T21:08:02Z,2019-07-13T21:13:13Z,2019-07-13T21:14:44Z,NA,34,NA,NA,NA,NA,NA,NA
52836127,DeliveredStatus,18300,19676426,14547214,WALL - Partner,TRUE,BICYCLE,1,5.493,2019-07-11T20:06:09Z,2019-07-11T20:06:28Z,2019-07-11T20:06:34Z,2019-07-11T20:10:59Z,2019-07-11T20:26:33Z,2019-07-11T20:36:41Z,2019-07-11T20:37:29Z,NA,31,NA,NA,NA,NA,NA,NA
52821397,DeliveredStatus,18300,14955101,8046350,WALL - Partner,TRUE,MOTORBIKE,1,4.548,2019-07-11T18:57:09Z,2019-07-11T18:57:17Z,2019-07-11T18:57:26Z,2019-07-11T18:57:17Z,2019-07-11T19:02:22Z,2019-07-11T19:12:50Z,2019-07-11T19:16:50Z,NA,19,NA,NA,NA,NA,NA,NA
52680025,DeliveredStatus,15927,14830309,2234219,WALL - Partner,TRUE,MOTORBIKE,1,6.063,2019-07-10T20:13:48Z,2019-07-10T20:24:19Z,2019-07-10T20:25:08Z,2019-07-10T20:32:47Z,2019-07-10T20:40:38Z,2019-07-10T20:54:42Z,2019-07-10T21:02:11Z,NA,48,NA,NA,NA,NA,NA,NA
52362498,DeliveredStatus,18300,17371469,15623935,WALL - Partner,TRUE,BICYCLE,1,3.607,2019-07-08T19:24:58Z,2019-07-08T19:25:17Z,2019-07-08T19:25:30Z,2019-07-08T19:25:14Z,2019-07-08T19:46:20Z,2019-07-08T19:56:45Z,2019-07-08T19:57:34Z,NA,32,NA,NA,NA,NA,NA,NA
53208308,DeliveredStatus,23517,18692497,4055620,WALL - Partner,TRUE,MOTORBIKE,1,3.844,2019-07-13T20:26:24Z,2019-07-13T20:26:55Z,2019-07-13T20:27:05Z,2019-07-13T20:27:48Z,2019-07-13T20:47:54Z,2019-07-13T20:54:34Z,2019-07-13T20:55:36Z,NA,29,NA,NA,NA,NA,NA,NA
52393025,DeliveredStatus,18300,11788381,17723174,WALL - Partner,TRUE,BICYCLE,1,3.406,2019-07-08T21:34:21Z,2019-07-08T21:44:40Z,2019-07-08T21:51:39Z,2019-07-08T21:34:23Z,2019-07-08T22:07:53Z,2019-07-08T22:11:51Z,2019-07-08T22:15:42Z,NA,41,NA,NA,NA,NA,NA,NA
52387038,DeliveredStatus,23518,15949574,17787326,WALL - Partner,TRUE,BICYCLE,1,5.083,2019-07-08T21:10:09Z,2019-07-08T21:11:05Z,2019-07-08T21:11:23Z,2019-07-08T21:16:35Z,2019-07-08T21:20:37Z,2019-07-08T21:29:03Z,2019-07-08T21:30:06Z,NA,19,NA,NA,NA,NA,NA,NA
52561469,DeliveredStatus,48338,20253791,13082688,WALL - Partner,TRUE,BICYCLE,1,4.2,2019-07-09T22:57:30Z,2019-07-09T22:57:52Z,2019-07-09T22:59:10Z,2019-07-09T23:08:22Z,2019-07-09T23:08:27Z,2019-07-09T23:12:56Z,2019-07-09T23:14:49Z,NA,17,NA,NA,NA,NA,NA,NA
52768388,DeliveredStatus,18296,14881758,6212245,WALL - Partner,TRUE,MOTORBIKE,1,9.879,2019-07-11T12:12:41Z,2019-07-11T12:13:01Z,2019-07-11T12:30:24Z,2019-07-11T12:37:25Z,2019-07-11T12:54:52Z,2019-07-11T13:05:58Z,2019-07-11T13:08:05Z,NA,55,NA,NA,NA,NA,NA,NA
52672771,DeliveredStatus,15908,7185720,17722986,WALL - Partner,TRUE,CAR,1,2.763,2019-07-10T19:42:19Z,2019-07-10T19:42:38Z,2019-07-10T19:48:55Z,2019-07-10T19:57:10Z,2019-07-10T19:59:27Z,2019-07-10T20:04:51Z,2019-07-10T20:08:11Z,NA,25,NA,NA,NA,NA,NA,NA
53143290,DeliveredStatus,18300,16539554,15623935,WALL - Partner,TRUE,BICYCLE,1,3.34,2019-07-13T14:03:54Z,2019-07-13T14:04:33Z,2019-07-13T14:05:52Z,2019-07-13T14:04:04Z,2019-07-13T14:10:06Z,2019-07-13T14:18:32Z,2019-07-13T14:20:11Z,NA,16,NA,NA,NA,NA,NA,NA
52949003,DeliveredStatus,18300,18818225,6212245,WALL - Partner,TRUE,MOTORBIKE,1,4.671,2019-07-12T14:03:02Z,2019-07-12T14:05:37Z,2019-07-12T14:08:55Z,2019-07-12T14:17:38Z,2019-07-12T14:25:36Z,2019-07-12T14:30:32Z,2019-07-12T14:34:00Z,NA,30,NA,NA,NA,NA,NA,NA
53395947,DeliveredStatus,85260,14061934,15239021,WALL - Partner,TRUE,MOTORBIKE,1,5.133,2019-07-14T19:33:09Z,2019-07-14T19:34:42Z,2019-07-14T19:34:49Z,2019-07-14T19:33:12Z,2019-07-14T19:44:01Z,2019-07-14T19:51:48Z,2019-07-14T19:55:09Z,NA,22,NA,NA,NA,NA,NA,NA
52664816,DeliveredStatus,69246,19639970,20153190,WALL - Partner,TRUE,MOTORBIKE,2,2.826,2019-07-10T19:01:39Z,2019-07-10T19:02:54Z,2019-07-10T19:03:22Z,2019-07-10T19:12:16Z,2019-07-10T19:31:12Z,2019-07-10T19:36:04Z,2019-07-10T19:41:11Z,NA,39,NA,NA,NA,NA,NA,NA
53024619,DeliveredStatus,15927,3881655,13762181,WALL - Partner,TRUE,CAR,1,0.996,2019-07-12T20:57:22Z,2019-07-12T20:57:28Z,2019-07-12T20:57:45Z,2019-07-12T20:59:41Z,2019-07-12T21:08:21Z,2019-07-12T21:13:10Z,2019-07-12T21:16:02Z,NA,18,NA,NA,NA,NA,NA,NA
52724770,CanceledStatus,39343,20426621,19711951,WALL - Partner,TRUE,MOTORBIKE,1,10.711,2019-07-10T23:44:44Z,2019-07-10T23:45:41Z,2019-07-10T23:46:00Z,NA,NA,NA,2019-07-11T00:00:10Z,NA,15,NA,NA,NA,NA,NA,NA
